"id","relocate_id","pit_tag_ref","sex","weight","length","bd_exposure","collect_stage","bd_treatment","swab_id","comment","tag_new","surveyor_id"
"4b9e6286-b902-49ef-bdc3-47135ab00863","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745684","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"fecb7123-c362-41d3-bbf9-3bc2006c5deb","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745651","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"8e6fbb15-9c31-4c88-821d-f64af3592586","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745813","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"46d26ffe-ed63-406c-b399-681a37d2db69","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745793","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"783f534c-c162-4a78-9fc6-7bdfc89afe72","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745754","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"5c514779-f72e-4343-9a64-e43a282622fb","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745724","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e95ebe68-6d19-449d-875e-89af23e3a820","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745669","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"eb8b5d79-79c9-4458-8391-b7c4fe55101d","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745756","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4ff439c6-9f2f-41e5-b6b7-2c8e1894abe5","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745766","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2152aa00-258d-43c3-a972-174c41beabdc","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062746039","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"db6831cc-1537-45b9-812a-40b5be1ce933","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745814","f",NA,NA,"unexposed","tadpole","",NA,"dark morph with black eyes and translucent belly","FALSE",NA
"f1333101-8b85-47d6-b755-8d14da04e14e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745961","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"37e2a023-65e8-4a4b-a033-fbb0a4d8c72d","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745775","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e7dbd9a9-2dbf-4498-b65c-d8e70449ca9e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745763","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"92fa14a3-5bb8-45e4-b151-c452aeb26ccd","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745832","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"1038c2c2-1be8-46fa-87d7-c533c45dce7e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745781","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"77ecbe30-751e-42d9-93ed-179f96f3ad1e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745784","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"96dc3c66-10dc-4a58-8c95-7655078f1e6a","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745773","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"02ca209c-746a-4162-9724-c1c3c7291c41","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745827","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a81e38e4-7edf-44a5-b1e4-5d8e6b9eb64f","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745696","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"af11e669-234c-42bc-8d9d-a0eb4cc8cad0","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745745","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"14e84eb6-3d74-43f9-82c3-fc5a0a9f463a","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745738","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a3eb9d2c-09c8-4984-8728-418df103a29c","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062746015","f",NA,NA,"unexposed","tadpole","",NA,"i did not actually read pit tag for this frog","FALSE",NA
"3cbfdf3c-6a6c-410c-99fc-dc75251ebfdb","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745711","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"9a96fcd6-0d07-4159-b68e-11f5ecf77117","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745730","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"3bc3f2a2-98e0-4cd5-b632-a2c0fc69f934","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745691","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"cfd8d4f6-6754-4436-90ed-0c3f6f9f7987","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745816","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0be81e67-5f09-4f3f-863f-17c1b4cf8dff","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745705","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"6632b138-b117-4f9a-b6d2-c4665cb77d76","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745672","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"463e63df-2adf-4f71-a9f9-611c21b50997","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745841","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"acccb073-5729-4464-9ed1-6b1e5605987c","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745830","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"1b167623-eeda-4369-a871-102775607074","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745725","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"dc29cc82-250f-4cdf-b62a-e9d720b8a0ee","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745825","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d61874e8-c4a7-42e6-92e1-7bf761a16d9f","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745835","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0d5400f6-1e15-4416-a5b2-aa6d707e2245","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745794","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"3620071f-eb12-41fa-87ef-2cfdd70904bc","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745734","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4d6aceff-5f98-43a5-8642-5b587d87524a","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745645","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"b16ea11f-d6a3-495b-abde-8e5d1338793e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745833","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"dba3ff1d-6004-405f-900b-cccb0deca378","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745712","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0ccc2520-af8d-40ad-b62b-11ab1316dfab","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745673","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"42931ec0-ccf9-4463-954e-8491e2dcffd6","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745732","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e2b7f5f8-1da8-4b20-a4b2-a201c8f14d0b","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745667","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"23631232-7300-4744-933b-5d5db8031d8e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745709","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"9a41c9b3-311f-43a3-a3b9-53cfa65c5249","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745642","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"24fdc1e9-d998-4c67-aab0-652be28957ab","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745649","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"1f47f623-b0b8-4789-886c-c2cf8b0e7d46","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745692","m",NA,NA,"unexposed","tadpole","",NA,"dark morph","FALSE",NA
"056fb39d-fe35-494b-b812-c9dfab746f66","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745648","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"058092c6-96e0-423c-b8be-d9495c5ff460","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745662","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"35e2593f-d1bf-4bc2-8232-d536f1c8c5cc","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745733","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"bd1281bf-a37a-44ae-9d71-10e202449f40","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745644","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"aaa99e84-40ef-4bb5-985b-e989ba1c0513","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745820","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"5fe7c6da-4bad-4227-af0c-03182c58db6e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745704","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d9c63b10-241a-494f-aa23-d9802d4ff344","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745740","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"9f8d29d7-d9f1-453f-9677-c9c685feaca5","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745686","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2d3af0f3-5443-49de-95eb-353f0218ce63","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745736","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ee8d9c3a-36a8-4f9f-974d-321f706a80cb","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745771","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"fa32906b-fec2-46f9-93ac-b7b5a73f5303","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745806","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a33bdcc5-4a37-4a7a-875b-b39c3af1500e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745815","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"0c630ac8-3a44-4307-93dd-ee6bf4634e50","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745823","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2682ae9f-726f-4753-9a5d-5f466d911437","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745719","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a940f476-dae4-4eba-8930-e426354ef47b","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745682","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"15b707d3-31dc-432c-ac70-6e6c1e2d7e27","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745728","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"8df95397-ed08-4b28-a9fa-b8157912dceb","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745688","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ad077924-98d0-4a56-8594-311b777a796e","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745809","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a5b8827b-5426-4f6b-95cd-721b14a56440","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745668","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"96a103fc-2348-47e1-a50c-6ba89d00dbfe","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745812","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e73f3135-7d18-45a3-be3e-81dc8ddcbd6f","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745720","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d8f008d9-b127-419e-a78b-be65c8efb7f4","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745804","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"d730520e-0fdc-48fc-8e71-ea4c0afc13e4","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745829","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"6c5924fc-eea5-4cdd-bad4-4d4a2945e563","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745787","m",NA,NA,"unexposed","tadpole","",NA,"dark morph","FALSE",NA
"98b04561-0890-4f99-9197-d272410e639c","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745987","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"bd09ca39-a2d1-4d83-bf08-dc3696c74c3f","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745831","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"4c94cd14-4cf3-4784-891c-f58c6b2196fe","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745808","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a70fd588-5569-4c9a-b1fc-59bb9e7519d6","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745652","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"8aa3fa42-7d33-488c-8419-91847bbdacdd","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745731","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2c1a0dd5-74df-4090-b4b8-efbe87f248cc","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745805","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"c19bc51b-74dc-4cba-a9f9-f01abc8aaa00","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745779","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e447c522-550b-4a8b-8b66-63b1c1a07557","ae09b85a-4f59-4ddc-b658-9a696c15db4f","982091062745718","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"9f6d86a7-2854-4827-bec1-a0c9a6726614","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200682","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"d19d7d75-c97a-4c51-83a2-d7fef1ceac77","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164887","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"40f96fad-1d96-4a8e-8348-2ea9be15690e","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200706","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"f2c64925-5343-4c62-835f-a98f5243ce7a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200980","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"7ad12cb7-8729-407c-ab49-ae144201b9a0","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200791","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"9f8613bb-c8e6-494c-a0fd-1e48f807934e","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200734","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"dc368c04-eef5-4b2b-8b35-1b95cacd6dc8","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200757","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"8dbb8d1f-8703-49c6-a581-7a791580c468","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200896","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"6a655d3d-15e2-4e42-8c22-934680ddac77","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200739","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"50f5021c-688a-4b56-a4e8-c2c020dbac85","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200659","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"1421cfd9-8d1f-4af1-a164-8328c385a32f","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200948","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"2e675df9-459a-4809-9585-857fb9d6f44d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200694","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"73ead5c4-33d4-4145-90d5-2361d4a09ee4","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200964","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c48f123c-622a-4aab-8c6b-2655add83b51","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200654","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"0192d973-b727-42fa-a9ef-6a35cc248884","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200882","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"804a61b8-9435-4074-823c-b05e22b9e196","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200775","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"01ef0e5f-be7c-4cb8-b5ae-af6aa9f44a27","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200566","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"5a4b8af7-82b7-43b2-a4f7-be1b6fb2dee8","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200597","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"be553947-d8b7-4390-a5dd-e5e2045f58f5","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164827","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"66f9e0f4-aa53-4fe5-86ea-afa2393a2baf","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200762","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"e03bd03d-bd85-4a56-84f8-3fd069e8632d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200793","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c0130e0b-31b7-49dc-8792-d6c6d7c9843e","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200966","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"cbbfdc1c-9e37-4b1b-9d21-3eac1149d0fc","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164882","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"563f58b5-691a-4282-a5d8-5e0042bb5413","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200637","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"551a1dd6-db2f-402a-b08c-63338006620a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200630","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c4af3d66-5549-4274-bd47-2b3b0cc316a1","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200850","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c5eaf460-9cc4-4505-a690-de652dbe139d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164849","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"bef29d02-2499-4408-b1d7-3b26e730ff41","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200663","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"766e5952-debd-4ebb-9f31-26f585acc28d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200510","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"4b50f55c-69b5-4581-88e3-13f9fae5cbca","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200779","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"64ae9858-9626-4e4c-832c-bef6e556ce60","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164826","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"fe40c48a-a3e5-4661-bd7a-f97f7c97faf4","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200960","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"5595e86e-67b8-45d6-b780-ad142eb7222b","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164853","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"02db0638-0c5a-407a-8984-478eec1b38ea","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200806","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"aee8479c-329d-4928-b88a-94fb6f7cc6f4","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200594","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"13dc84ca-7942-49f5-bef0-d05152d869fa","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200648","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"2ed0327e-f94d-4c04-986e-9ee52e380edd","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200917","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"e4eb1f5d-e212-409c-bab5-73828eaebd47","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164804","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"8158e52b-6537-47e7-b439-591d3976f00e","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164833","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"ab19fd2c-6878-410f-9f2c-19e33cf05767","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200804","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"abc6c24f-2674-4788-8238-ffda286f1b54","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200926","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"6c4cb0b8-250c-42ac-9aab-32dbb9603231","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200861","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"03e17721-2c13-429b-8b52-86286ff42cf1","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200927","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"96111561-cbfb-4764-97fb-04155b1c91e2","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200613","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"15056900-c12a-4b5a-b893-28c75787fde4","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200685","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"66499369-befb-4ca5-b36e-2d2e554c6967","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200712","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
