"id","relocate_id","pit_tag_ref","sex","weight","length","bd_exposure","collect_stage","bd_treatment","swab_id","comment","tag_new","surveyor_id"
"a5e61034-fc4e-483d-9605-34022b5f1e3f","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200551","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"38691169-f085-48e4-80ae-9a3440fe464d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200705","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"aae61a9f-2e13-4bfe-a730-c63db2049785","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200515","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"527533a3-39d1-47c0-bdab-1e6513791da8","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200564","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c8b8f613-f0b3-4cb3-8237-f243490bbc8d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200650","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"24d43d58-25e7-483d-93c9-a5ceeb7b4d8f","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200881","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"910e464b-6052-41ae-871f-34755448d9d0","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","982000407072553","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"55a6f6b4-c5bb-4709-b039-66782dcd013f","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164845","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"f0ed0228-e9fc-477c-98c8-c46a2f85f977","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200576","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"dacddf71-b884-460f-9856-8204b5682d0f","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200761","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"a08e175f-54a6-48dd-a9c8-04da7bf8d7f9","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200535","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"37675d0c-5d86-4dab-bd26-7119b7a20adf","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200906","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"d59057ca-4dfc-441e-b588-c88863287fcd","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200958","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"556e6c98-e77a-45bc-9f8d-8f5c619afc58","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164841","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"924641be-2d71-4444-a084-8509210616e0","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200866","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"bf207cac-45ea-41ea-9999-41e851e47407","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200939","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"79779ba1-c8f9-4939-8de1-b69cdb7c9855","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200696","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"00760e3f-fbea-42df-97f5-eb0ee16bb80e","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200653","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"36408c8c-de15-45a1-ad6e-3c6d6be8fe1a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200836","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"057d71d5-bdd9-43f7-a94a-0e58dc3768df","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200795","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"e0e4e60f-ba63-4075-89b8-e952dfd1436a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164835","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"d4c696fc-40d9-40db-82b6-a342e557358c","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200840","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"f0dfb258-000d-4fad-8b93-8c358b4a198a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200913","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"80d48975-9190-4ed5-b450-086617d981b4","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200820","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"abec8b99-20a7-4650-bbf6-85180675a120","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200996","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"7cedca1b-3b27-4f84-ae00-1116e9f6c494","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200568","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"85975867-7f25-45d0-8281-ec9f12d2999a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200904","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"2c71d432-4749-45e8-8c27-6846074b3187","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164844","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c9381932-c27c-47c0-895f-b14f2542a192","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200609","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"60bf37e7-7a2f-48dd-b9aa-23d860ee6604","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200585","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"47ac4e81-2805-4ab5-a88c-bdf36761bed6","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164879","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"ce2ce4f2-ee9c-44ee-89a1-d88b62d70e39","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200758","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"5f20894f-7bdf-46f0-92ee-947bb4af3374","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200821","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"8b8dcd54-613b-4f14-96ab-ebff85604491","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200892","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"af1572f3-2473-4c0c-b19e-8180ea360511","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200702","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c83d7f7f-c24b-47b4-bf45-ea36c4211e60","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200598","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"ca129a37-533b-4271-9252-5e51be6a7798","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200998","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"17107463-80bd-4b10-b1f4-15a03abacc25","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200519","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"0fad4f46-04d6-4eae-8b67-291d01b5bace","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200823","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"d09b22e8-04b7-4791-a770-c60b2c37ec03","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200993","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c865da5e-bd65-4e14-b026-57f7b55c746c","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200945","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"ead9678d-dfb0-4c8e-9262-cea71fc4bd85","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200909","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"90da3c2f-3447-4628-a3b3-5bf07face06f","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164822","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"b9199736-e292-4162-b4f6-949ac4772290","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200607","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"42b71590-e542-4531-aeb7-bea10d692bba","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200719","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"53b2429c-b0d0-4cb7-84d6-e1dd3a8dcab7","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200919","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"89c0c4aa-8613-40c0-ab8a-f6800a9eaeab","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000164884","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"87c41fe6-3a11-48b8-81bc-1c54632b9625","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200582","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"ea26df4d-3828-46b9-a19d-ca16d5428193","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200841","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"420331d0-4411-4af6-9ec9-8f14dab60b3a","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200703","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"1b0c209c-67c1-4971-a627-e47e30804605","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200549","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"12cadb84-e907-4a16-b3af-c5cba7bf20cb","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200688","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"a06b3c9e-9d1e-4110-ac13-fd602a325ffe","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200885","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"5d1e9df6-1b03-41fa-bd31-722517a5ebc3","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200854","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"0dbff1be-641c-409c-bae9-7ee8eaae7034","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200652","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"8ac04072-43a5-4f49-80d3-7c128eb3e3c3","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200814","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"07f41a2a-7713-49e2-ab4d-9979776eeb30","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200891","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"04519ed3-160d-4e25-a3e1-3919c3dadab9","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200745","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"b1c6d460-0a6e-4105-a0fc-2ff7a50e112d","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200667","m",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"c9c727ef-0602-44af-8a3e-69f2cda9a950","153d20fb-9c5a-4277-ab4e-f4c2fdf42b1a","900043000200673","f",NA,NA,"unexposed","egg","",NA,"","FALSE",NA
"27ff8b45-c91b-45a3-bda3-167250190616","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200886","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"bb178e02-6dba-41f1-94d0-8a246a87802d","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000200976","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"1431ee7a-a62e-44ef-a1dd-34117f05104f","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200532","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"73fbb248-1be0-4158-8f3e-f0ff5db12386","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200629","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"eda0ec89-5b06-49b1-b51c-54f567d77d77","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200869","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"7fceb6e6-9afb-476c-b7d5-595454b9a001","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000200749","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"002525f1-f930-4dcb-adc8-b9d99123b102","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200563","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"113899fe-6b82-43a1-a58e-a71b5e445e5d","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000164431","m",NA,NA,"unexposed","tadpole","",NA,"prolapse","FALSE",NA
"089caf84-cd62-40c4-bcc2-411ffc29d4eb","5de1bf34-a135-44a1-b327-3ca0413aaa91","982126058791268","m",NA,NA,"unexposed","tadpole","",NA,"frog not pit tagged. large anal prolapse. red bump on leg.","TRUE",NA
"7d84b4ed-6583-46b9-a5fa-a7214f2b45f0","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200792","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"dbf83700-76e1-4789-b453-4cb321ef967c","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000200918","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"83c0a775-44b9-4023-a0e2-8300fc97f97e","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000200725","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"c57d14b3-4802-4dff-9c9e-e4bf35d24d8d","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200728","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"a1395ad4-94fa-42a3-9777-a05889ca84d4","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200720","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"e577cbae-e93c-44a2-9e62-615ea289719b","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200851","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"6942111a-7d3d-4c6e-9e5e-008e6bdf2c83","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000200922","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"88827615-37f8-4255-bde1-76e1c0b51d52","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200521","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"70c2f1c9-45f5-4831-a759-102fa20029d9","5de1bf34-a135-44a1-b327-3ca0413aaa91","900043000200868","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"be1c109d-e15c-4c6a-a02d-5779d3e2cfa2","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200748","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"79a68aa4-8049-47de-9689-719cb262f9a8","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200664","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2a1f5bcc-b299-43d7-b9cb-1c2c64d0f09c","ee52818b-9994-4020-863b-9b1a6c7a4d6a","900043000200727","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"da6d9752-18aa-49f5-9de5-09f6866385ae","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791307","m",28,55,"unexposed","adult","","RKS32078","","TRUE","Knapp"
"661898a8-daa2-43c2-ab46-091e5ab4e386","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791261","f",10,48,"unexposed","adult","","RKS32079","","TRUE","Miller"
"b7e1e674-0433-4aeb-8163-a6230116fa8c","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791306","m",8,41,"unexposed","adult","","RKS32080","","TRUE","Knapp"
"ed7d2bb3-5de2-489d-a103-77e9d7a5dd24","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791309","f",7,41,"unexposed","adult","","RKS32081","","TRUE","Miller"
"c38530c2-e6ab-4b2e-b016-da22f582d0fc","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791324","m",8,41,"unexposed","adult","","RKS32082","","TRUE","Knapp"
"8099ff60-a1bb-4fdd-a841-38432b364b6b","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791165","m",23,58,"unexposed","adult","","RKS32083","","TRUE","Miller"
"a430355c-c4e0-45ff-85a6-b4242b0ce2ad","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791326","f",8,41,"unexposed","adult","","RKS32084","","TRUE","Knapp"
"2b13fadf-d29f-4d80-9a35-6d692a730ddc","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791191","f",8,41,"unexposed","adult","","RKS32085","","TRUE","Knapp"
"5c031c85-12a1-43ef-b8c6-474086dde1cb","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791341","m",9,43,"unexposed","adult","","RKS32086","","TRUE","Knapp"
"4bc6211d-4795-4390-8c6b-44379e01e303","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791271","m",9,46,"unexposed","adult","","RKS32087","","TRUE","Miller"
"72d14930-e2ae-47c0-a88c-ed5a5082033d","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791278","f",11,46,"unexposed","adult","","RKS32088","","TRUE","Knapp"
"ab3d1177-66e1-4e8e-93eb-0d08dbb6c054","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791223","m",8,42,"unexposed","adult","","RKS32089","","TRUE","Miller"
"b3299335-5bf1-48ad-a007-6407ff56aacd","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791275","m",8,42,"unexposed","adult","","RKS32114","","TRUE","Knapp"
"3fe7f70f-f0f7-4261-9026-827197ae7671","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791336","m",13,47,"unexposed","adult","","RKS32115","","TRUE","Knapp"
"440fbfeb-336d-4c93-a483-66ce830f21c1","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791235","m",8,44,"unexposed","adult","","RKS32116","","TRUE","Miller"
"fcb73aae-09ab-4a48-9c1e-be97824a8961","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791327","m",8,43,"unexposed","adult","","RKS32117","","TRUE","Miller"
"f5571810-d212-4e6f-976a-d2853537645e","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791318","f",8,41,"unexposed","adult","","RKS32118","","TRUE","Knapp"
"c11fabe8-354a-4f7c-ba2b-d1d83b80b62e","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791297","f",10,47,"unexposed","adult","","RKS32119","","TRUE","Miller"
"75a0439a-b0b5-4a41-b887-4ca7f7460d88","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791337","m",8,41,"unexposed","adult","","RKS32120","","TRUE","Knapp"
"30d07595-97d6-41df-b826-49aaa1282652","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791357","m",17,53,"unexposed","adult","","RKS32121","","TRUE","Miller"
"2b959d59-b2a9-4018-b6fd-8d090235754b","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791355","f",8,42,"unexposed","adult","","RKS32122","","TRUE","Knapp"
"ff797e13-d329-4c98-af88-331869bf66b1","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791182","f",19,53,"unexposed","adult","","RKS32123","","TRUE","Miller"
"b7a74287-3aba-4cb2-8a07-1482834c4ec1","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791284","f",8,41,"unexposed","adult","","RKS32124","","TRUE","Knapp"
"8289a5b7-1b29-4a2f-8eb9-4b308bcac0a5","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791353","f",11,44,"unexposed","adult","","RKS32125","","TRUE","Miller"
"fcafc2a5-80ed-4105-a1e9-b23528c128f4","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791272","f",8,42,"unexposed","adult","","RKS32126","","TRUE","Knapp"
"dbb8b129-a480-4c81-9280-a2934635669f","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791323","f",8,41,"unexposed","adult","","RKS32127","","TRUE","Miller"
"fba34b70-2f4a-4485-a0c8-7c3089ed94e5","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791349","m",10,45,"unexposed","adult","","RKS32128","","TRUE","Knapp"
"641359f6-b519-4814-95b0-b1e41d26dd14","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791265","m",10,45,"unexposed","adult","","RKS32129","","TRUE","Miller"
"312aa16d-bed6-44c6-ac86-a3f6c6cb3da3","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791248","f",8,42,"unexposed","adult","","RKS32130","","TRUE","Miller"
"b72bcebb-23b5-4209-857a-48fedadb61a9","65035c59-1b7e-42b9-8b70-3d1da9fcc19f","982126058791298","f",6,40,"unexposed","adult","","RKS32131","","TRUE","Knapp"
"8e8bd8e9-5284-41de-9c1f-180329f355b8","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200562","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"30f60d67-538f-48d7-9761-ed40cdd594e7","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200602","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"959bd93e-3800-49af-93f7-0ea37e890a80","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200944","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"f21133a5-1357-440f-870c-d762cbe477cf","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200923","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ebbf10eb-22a4-4b65-8238-a6ba7b351cfd","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200921","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"fdf6a772-1ae3-40c1-896a-b01cd738ce15","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200717","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"41c9f613-a955-4f33-b2af-ed3067145a97","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200514","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"67b572ba-6c42-4f3f-9064-328b90f3df31","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200707","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"2b1e7075-a6f4-4f61-b034-c036c67f5084","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200701","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"ea718ac9-6c89-4066-b395-c1a58d5120a4","9d4618e0-58c5-4202-90ed-9e048f34ac8f","982000407072521","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"1cce6b92-aae7-45f6-8fe9-33cea4b31bc1","9d4618e0-58c5-4202-90ed-9e048f34ac8f","982000407072584","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"06999fc1-9172-49a9-a4da-1ede74aa350c","9d4618e0-58c5-4202-90ed-9e048f34ac8f","900043000200986","f",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
"960241bf-efd8-44ff-abf7-8cf139d5d468","9d4618e0-58c5-4202-90ed-9e048f34ac8f","982000407072557","m",NA,NA,"unexposed","tadpole","",NA,"","FALSE",NA
